userId,movieId,rating,timestamp,recordId
1,2012,4.0,2000-07-30 11:09:36,119
1,2018,5.0,2000-07-30 10:08:43,120
1,2028,4.0,2000-07-30 10:31:28,121
1,2033,5.0,2000-07-30 10:48:23,122
1,2046,4.0,2000-07-30 10:42:43,123
1,2048,5.0,2000-07-30 10:46:31,124
1,2054,4.0,2000-07-30 10:29:07,125
1,2058,5.0,2000-07-30 10:40:00,126
1,2078,5.0,2000-07-30 10:47:18,127
1,2090,5.0,2000-07-30 10:47:18,128
1,2093,3.0,2000-07-30 10:28:30,129
1,2094,5.0,2000-07-30 10:44:13,130
1,2096,4.0,2000-07-30 10:47:18,131
1,2099,4.0,2000-07-30 10:43:08,132
1,2105,4.0,2000-07-30 10:28:45,133
1,2115,5.0,2000-07-30 10:42:09,134
1,2116,5.0,2000-07-30 10:47:56,135
1,2137,5.0,2000-07-30 10:46:31,136
1,2139,5.0,2000-07-30 10:46:31,137
1,2141,5.0,2000-07-30 10:47:18,138
1,2143,4.0,2000-07-30 10:28:45,139
1,2161,5.0,2000-07-30 10:28:30,140
1,2174,4.0,2000-07-30 10:28:00,141
1,2193,4.0,2000-07-30 10:28:30,142
1,2253,2.0,2000-07-30 10:29:35,143
1,2268,4.0,2000-07-30 10:49:49,144
1,2273,4.0,2000-07-30 10:38:30,145
1,2291,5.0,2000-07-30 11:01:04,146
1,2329,5.0,2000-07-30 10:54:23,147
1,2338,2.0,2000-07-30 10:59:06,148
1,2353,5.0,2000-07-30 11:04:21,149
1,2366,4.0,2000-07-30 10:41:02,150
1,2387,5.0,2000-07-30 10:52:03,151
1,2389,2.0,2000-07-30 10:51:34,152
1,2395,5.0,2000-07-30 10:18:13,153
1,2406,4.0,2000-07-30 10:38:30,154
1,2414,3.0,2000-07-30 10:41:53,155
1,2427,5.0,2000-07-30 10:37:22,156
1,2450,4.0,2000-07-30 10:43:40,157
1,2459,5.0,2000-07-30 10:56:54,158
1,2470,5.0,2000-07-30 10:43:08,159
1,2478,4.0,2000-07-30 11:09:29,160
1,2492,4.0,2000-08-08 11:27:42,161
1,2502,5.0,2000-07-30 10:21:18,162
1,2528,3.0,2000-07-30 10:38:48,163
1,2529,5.0,2000-07-30 10:37:22,164
1,2542,5.0,2000-07-30 10:21:05,165
1,2571,5.0,2000-07-30 10:31:28,166
1,2580,5.0,2000-07-30 10:50:00,167
1,2596,5.0,2000-07-30 10:19:04,168
1,2616,4.0,2000-07-30 10:51:20,169
1,2617,2.0,2000-07-30 10:43:08,170
1,2628,4.0,2000-07-30 10:08:43,171
1,2640,4.0,2000-07-30 10:39:37,172
1,2641,5.0,2000-07-30 10:43:40,173
1,2644,4.0,2000-07-30 10:56:33,174
1,2648,4.0,2000-07-30 10:56:54,175
1,2654,5.0,2000-07-30 10:56:33,176
1,2657,3.0,2000-07-30 10:57:06,177
1,2692,5.0,2000-07-30 10:30:55,178
1,2700,5.0,2000-07-30 10:16:25,179
1,2716,5.0,2000-07-30 10:56:54,180
1,2761,5.0,2000-07-30 10:45:03,181
1,2797,4.0,2000-07-30 10:28:30,182
1,2826,4.0,2000-07-30 10:08:43,183
1,2858,5.0,2000-07-30 10:14:28,184
1,2872,5.0,2000-07-30 10:28:00,185
1,2899,5.0,2000-07-30 10:45:03,186
1,2916,4.0,2000-07-30 10:38:10,187
1,2944,5.0,2000-07-30 10:31:12,188
1,2947,5.0,2000-07-30 10:36:16,189
1,2948,5.0,2000-07-30 10:36:31,190
1,2949,5.0,2000-07-30 10:31:28,191
1,2959,5.0,2000-07-30 10:54:42,192
1,2985,4.0,2000-07-30 10:50:34,193
1,2987,5.0,2000-07-30 10:41:35,194
1,2991,5.0,2000-07-30 10:37:51,195
1,2993,5.0,2000-07-30 10:37:22,196
1,2997,4.0,2000-07-30 10:14:56,197
1,3033,5.0,2000-07-30 11:02:42,198
1,3034,5.0,2000-07-30 10:46:31,199
1,3052,5.0,2000-07-30 10:20:08,200
1,3053,5.0,2000-07-30 11:08:06,201
1,3062,4.0,2000-07-30 10:31:12,202
1,3147,5.0,2000-07-30 11:04:33,203
1,3168,4.0,2000-07-30 10:41:35,204
1,3176,1.0,2000-07-30 10:58:24,205
1,3243,3.0,2000-07-30 10:18:13,206
1,3247,3.0,2000-07-30 10:51:48,207
1,3253,5.0,2000-07-30 10:18:27,208
1,3273,5.0,2000-07-30 10:58:56,209
1,3386,5.0,2000-07-30 10:58:04,210
1,3439,4.0,2000-07-30 10:29:59,211
1,3440,4.0,2000-07-30 10:29:59,212
1,3441,5.0,2000-07-30 10:38:48,213
1,3448,5.0,2000-07-30 11:07:34,214
1,3450,5.0,2000-07-30 10:19:04,215
1,3479,4.0,2000-07-30 10:28:45,216
1,3489,4.0,2000-07-30 10:29:35,217
1,3527,4.0,2000-07-30 10:37:51,218
1,3578,5.0,2000-07-30 10:11:08,219
1,3617,4.0,2000-07-30 10:11:23,220
1,3639,4.0,2000-07-30 10:37:51,221
1,3671,5.0,2000-07-30 10:26:29,222
1,3702,5.0,2000-07-30 11:02:17,223
1,3703,5.0,2000-07-30 10:31:49,224
1,3729,5.0,2000-07-30 10:39:23,225
1,3740,4.0,2000-07-30 10:40:17,226
1,3744,4.0,2000-07-30 10:11:34,227
1,3793,5.0,2000-07-30 10:30:55,228
1,3809,4.0,2000-07-30 10:20:20,229
1,4006,4.0,2000-07-30 10:48:23,230
1,5060,5.0,2000-07-30 11:06:42,231
2,318,3.0,2015-10-24 10:27:15,232
2,333,4.0,2015-10-24 10:30:29,233
2,1704,4.5,2015-10-24 10:33:48,234
2,3578,4.0,2015-10-24 10:28:05,235
2,6874,4.0,2015-10-24 10:29:12,236
2,8798,3.5,2015-10-24 10:29:20,237
2,46970,4.0,2015-10-24 10:30:13,238
2,48516,4.0,2015-10-24 10:31:04,239
2,58559,4.5,2015-10-24 10:32:21,240
2,60756,5.0,2015-10-24 10:29:40,241
2,68157,4.5,2015-10-24 10:32:34,242
2,71535,3.0,2015-10-24 10:29:34,243
2,74458,4.0,2015-10-24 10:28:46,244
2,77455,3.0,2015-10-24 10:29:01,245
2,79132,4.0,2015-10-24 10:27:21,246
2,80489,4.5,2015-10-24 10:35:40,247
2,80906,5.0,2015-10-24 10:32:52,248
2,86345,4.0,2015-10-24 10:32:46,249
2,89774,5.0,2015-10-24 10:33:09,250
2,91529,3.5,2015-10-24 10:28:11,251
2,91658,2.5,2015-10-24 10:28:58,252
2,99114,3.5,2015-10-24 10:27:54,253
2,106782,5.0,2015-10-24 10:29:26,254
2,109487,3.0,2015-10-24 10:32:25,255
2,112552,4.0,2015-10-24 10:28:02,256
2,114060,2.0,2015-10-24 10:34:36,257
2,115713,3.5,2015-10-24 10:27:34,258
2,122882,5.0,2015-10-24 10:34:32,259
2,131724,5.0,2015-10-24 10:27:31,260
3,31,0.5,2011-05-27 06:32:58,261
3,527,0.5,2011-05-27 06:44:35,262
3,647,0.5,2011-05-27 06:33:39,263
3,688,0.5,2011-05-27 06:43:48,264
3,720,0.5,2011-05-27 06:33:15,265
3,849,5.0,2011-05-27 06:33:31,266
3,914,0.5,2011-05-27 06:32:47,267
3,1093,0.5,2011-05-27 06:33:47,268
3,1124,0.5,2011-05-27 06:43:36,269
3,1263,0.5,2011-05-27 06:32:49,270
3,1272,0.5,2011-05-27 06:33:44,271
3,1275,3.5,2011-05-27 06:28:43,272
3,1302,0.5,2011-05-27 06:43:09,273
3,1371,3.0,2011-05-27 06:32:41,274
3,1587,4.5,2011-05-27 06:40:03,275
3,2018,0.5,2011-05-27 06:42:55,276
3,2080,0.5,2011-05-27 06:32:52,277
3,2090,0.5,2011-05-27 06:44:21,278
3,2105,2.0,2011-05-27 06:32:39,279
3,2288,4.0,2011-05-27 06:33:51,280
3,2424,0.5,2011-05-27 06:44:53,281
3,2851,5.0,2011-05-27 06:38:45,282
3,3024,4.5,2011-05-27 06:40:54,283
3,3210,0.5,2011-05-27 06:33:58,284
3,3703,5.0,2011-05-27 06:33:23,285
3,3949,0.5,2011-05-27 06:44:05,286
3,4518,5.0,2011-05-27 06:36:10,287
3,5048,0.5,2011-05-27 06:44:44,288
3,5181,5.0,2011-05-27 06:35:18,289
3,5746,5.0,2011-05-27 06:35:08,290
3,5764,4.5,2011-05-27 06:40:21,291
3,5919,5.0,2011-05-27 06:37:05,292
3,6238,0.5,2011-05-27 06:43:24,293
3,6835,5.0,2011-05-27 06:34:30,294
3,7899,4.5,2011-05-27 06:40:36,295
3,7991,5.0,2011-05-27 06:34:44,296
3,26409,4.5,2011-05-27 06:39:53,297
3,70946,5.0,2011-05-27 06:36:55,298
3,72378,0.5,2011-05-27 06:42:44,299
4,21,3.0,2001-04-11 12:39:59,300
4,32,2.0,1999-12-14 03:10:47,301
4,45,3.0,2001-04-11 12:37:27,302
4,47,2.0,1999-12-14 03:10:25,303
4,52,3.0,2000-07-26 06:46:26,304
4,58,3.0,2000-07-25 07:20:44,305
4,106,4.0,2001-04-10 12:39:44,306
4,125,5.0,2000-07-26 06:45:58,307
4,126,1.0,2001-04-10 12:42:00,308
4,162,5.0,1999-12-13 12:49:31,309
4,171,3.0,1999-12-13 12:47:08,310
4,176,5.0,2000-07-26 06:42:45,311
4,190,2.0,1999-12-13 01:00:59,312
4,215,5.0,1999-12-13 12:57:58,313
4,222,1.0,1999-12-19 09:44:00,314
4,232,5.0,2000-07-26 06:44:44,315
4,235,2.0,1999-12-14 03:11:53,316
4,247,3.0,2001-04-10 12:41:34,317
4,260,5.0,1999-12-13 01:00:59,318
4,265,5.0,2000-07-25 07:21:08,319
4,296,1.0,1999-12-14 03:09:10,320
4,319,5.0,1999-12-13 12:59:42,321
4,342,5.0,2000-07-25 07:21:40,322
4,345,4.0,1999-12-19 09:44:23,323
4,348,4.0,2000-07-26 06:46:26,324
4,351,3.0,2001-04-11 12:35:01,325
4,357,3.0,2000-07-26 06:55:06,326
4,368,4.0,1999-12-13 12:51:30,327
4,417,2.0,1999-12-13 12:47:47,328
4,441,1.0,2001-04-11 12:35:15,329
4,450,2.0,2001-04-10 12:40:28,330
4,457,5.0,1999-12-13 01:00:59,331
4,475,5.0,1999-12-14 03:24:50,332
4,492,5.0,1999-12-13 01:11:12,333
4,509,1.0,1999-12-13 12:58:26,334
4,538,5.0,1999-12-13 12:50:36,335
4,539,1.0,2000-07-25 07:27:12,336
4,553,2.0,1999-12-13 01:01:41,337
4,588,4.0,1999-12-13 01:07:50,338
4,593,5.0,2000-07-25 07:46:26,339
4,595,3.0,2001-04-10 12:36:49,340
4,599,2.0,1999-12-13 12:49:47,341
4,608,5.0,2000-07-25 07:46:48,342
4,648,3.0,1999-12-13 01:11:46,343
4,708,4.0,2001-04-11 12:40:30,344
4,759,3.0,1999-12-13 12:50:01,345
4,800,4.0,1999-12-13 12:58:26,346
4,892,4.0,2000-07-26 06:45:14,347
4,898,5.0,2000-07-26 06:55:47,348
4,899,4.0,1999-12-13 01:07:33,349
4,902,4.0,1999-12-13 12:47:26,350
4,904,4.0,1999-12-13 01:10:37,351
4,908,5.0,1999-12-14 03:18:22,352
4,910,5.0,1999-12-14 03:19:49,353
4,912,5.0,1999-12-14 03:18:22,354
4,914,5.0,1999-12-13 01:07:50,355
4,919,5.0,1999-12-13 01:05:21,356
4,920,5.0,1999-12-14 03:13:22,357
4,930,5.0,2000-07-25 07:22:51,358
4,937,3.0,2001-04-10 12:44:45,359
4,1025,4.0,1999-12-13 01:00:32,360
4,1046,5.0,1999-12-14 03:14:14,361
4,1057,3.0,2000-07-25 07:56:18,362
4,1060,2.0,2001-04-11 12:33:39,363
4,1073,4.0,1999-12-13 01:04:43,364
4,1077,5.0,1999-12-14 03:14:52,365
4,1079,2.0,1999-12-13 12:55:46,366
4,1080,5.0,2001-04-11 12:31:36,367
4,1084,5.0,1999-12-13 01:00:59,368
4,1086,5.0,2000-07-25 07:42:03,369
4,1094,3.0,2000-07-25 07:21:40,370
4,1103,5.0,2000-07-25 07:42:03,371
4,1136,5.0,2001-04-11 12:30:25,372
4,1179,4.0,2000-07-25 07:33:00,373
4,1183,1.0,2000-07-28 02:01:53,374
4,1188,5.0,2000-07-25 07:21:40,375
4,1196,5.0,2000-07-25 07:26:03,376
4,1197,5.0,2000-07-25 07:26:03,377
4,1198,3.0,2000-07-25 07:25:28,378
4,1199,2.0,1999-12-13 12:56:07,379
4,1203,5.0,1999-12-14 03:20:25,380
4,1211,1.0,2000-07-25 07:33:25,381
4,1213,4.0,1999-12-13 01:08:49,382
4,1219,4.0,2000-07-25 07:46:01,383
4,1225,4.0,2000-07-25 07:35:26,384
4,1250,5.0,1999-12-14 03:20:08,385
4,1259,4.0,2000-07-25 07:25:28,386
4,1265,4.0,2000-07-26 06:44:44,387
4,1266,4.0,2001-04-10 12:43:57,388
4,1279,2.0,2001-04-11 12:33:52,389
4,1282,5.0,1999-12-13 01:07:33,390
4,1283,5.0,1999-12-13 12:51:30,391
4,1288,4.0,1999-12-13 01:07:33,392
4,1291,4.0,2000-07-25 07:26:03,393
4,1304,3.0,1999-12-13 12:47:47,394
4,1391,1.0,1999-12-14 03:16:06,395
4,1449,5.0,1999-12-13 01:09:27,396
4,1466,4.0,1999-12-14 03:11:32,397
4,1500,4.0,2000-07-26 06:47:10,398
4,1517,4.0,1999-12-13 01:09:50,399
4,1580,3.0,2001-04-11 12:40:44,400
4,1597,1.0,1999-12-13 01:11:46,401
4,1617,2.0,1999-12-13 01:10:37,402
4,1641,4.0,2000-07-26 06:45:58,403
4,1704,1.0,1999-12-19 09:43:35,404
4,1719,4.0,1999-12-13 01:12:36,405
4,1732,4.0,1999-12-13 01:11:29,406
4,1733,5.0,1999-12-13 12:59:03,407
4,1734,3.0,2000-07-25 07:35:57,408
4,1834,5.0,1999-12-14 03:22:14,409
4,1860,2.0,2001-04-10 12:43:21,410
4,1883,4.0,2000-07-26 06:44:02,411
4,1885,3.0,2000-07-26 06:43:37,412
4,1892,2.0,2000-07-25 07:37:11,413
4,1895,4.0,1999-12-19 09:46:19,414
4,1907,3.0,2000-07-25 07:55:05,415
4,1914,4.0,2000-07-26 06:45:14,416
4,1916,1.0,2001-04-11 12:33:06,417
4,1923,3.0,2001-04-11 12:34:30,418
4,1947,5.0,1999-12-13 01:07:33,419
4,1966,2.0,2000-07-26 06:44:44,420
4,1967,5.0,1999-12-13 12:56:07,421
4,1968,4.0,2001-04-11 12:33:06,422
4,2019,2.0,1999-12-13 12:51:30,423
4,2076,4.0,1999-12-13 12:57:32,424
4,2078,5.0,1999-12-13 01:05:21,425
4,2109,4.0,2001-04-11 12:36:56,426
4,2145,3.0,2001-04-11 12:42:08,427
4,2150,5.0,2001-04-11 12:32:18,428
4,2174,5.0,2000-07-25 07:44:15,429
4,2186,5.0,1999-12-14 03:20:08,430
4,2203,4.0,1999-12-13 01:08:49,431
4,2204,5.0,2000-07-25 07:46:48,432
4,2282,1.0,1999-12-19 09:47:18,433
4,2324,1.0,2000-07-26 06:43:10,434
4,2336,2.0,2000-07-25 07:29:24,435
4,2351,4.0,1999-12-13 12:47:47,436
4,2359,4.0,2000-07-26 06:43:10,437
4,2390,5.0,1999-12-13 12:59:24,438
4,2395,3.0,2000-07-26 06:55:06,439
4,2406,4.0,2001-04-11 12:41:42,440
4,2467,4.0,1999-12-13 01:10:58,441
4,2571,1.0,1999-12-14 03:09:45,442
4,2583,5.0,1999-12-13 12:54:23,443
4,2599,5.0,2000-07-26 06:44:44,444
4,2628,1.0,2001-04-10 12:41:34,445
4,2683,4.0,1999-12-13 01:09:50,446
4,2692,5.0,1999-12-13 12:56:53,447
4,2712,2.0,1999-12-13 12:49:02,448
4,2762,4.0,2000-07-25 07:46:26,449
4,2763,1.0,2000-07-28 02:03:41,450
4,2770,2.0,1999-12-14 03:12:33,451
4,2791,5.0,2000-07-25 07:40:28,452
4,2843,5.0,1999-12-13 12:53:34,453
4,2858,5.0,2000-07-25 07:32:20,454
4,2874,4.0,2001-04-11 12:36:56,455
4,2921,4.0,1999-12-13 12:51:48,456
4,2926,5.0,2001-04-11 12:34:30,457
4,2959,2.0,1999-12-13 12:48:48,458
4,2973,2.0,1999-12-13 12:55:46,459
4,2997,4.0,2001-04-10 12:36:50,460
4,3033,4.0,2001-04-11 12:56:40,461
4,3044,5.0,1999-12-13 01:12:00,462
4,3060,4.0,2001-04-11 12:34:44,463
4,3079,3.0,2000-07-28 01:56:37,464
4,3083,5.0,2000-07-26 06:41:27,465
4,3160,4.0,2000-07-25 07:32:01,466
4,3175,1.0,2000-07-25 07:28:50,467
4,3176,4.0,2000-07-25 07:42:51,468
4,3204,4.0,2000-07-25 07:43:48,469
4,3255,4.0,2000-07-26 06:55:06,470
4,3317,4.0,2001-04-11 12:28:18,471
4,3358,3.0,2000-07-26 06:45:58,472
4,3365,5.0,2000-07-25 07:18:49,473
4,3386,4.0,2000-07-25 07:36:35,474
4,3408,4.0,2001-04-10 12:47:18,475
4,3481,2.0,2000-07-25 07:17:23,476
4,3489,1.0,2001-04-10 12:41:48,477
4,3508,5.0,2000-07-25 07:19:11,478
4,3538,2.0,2001-04-10 12:46:52,479
4,3591,1.0,2001-04-11 12:39:59,480
4,3788,3.0,2000-07-25 07:31:25,481
4,3809,3.0,2001-04-11 12:56:47,482
4,3851,5.0,2001-04-10 12:46:20,483
4,3897,4.0,2001-04-11 12:27:45,484
4,3911,3.0,2001-04-10 12:45:49,485
4,3967,4.0,2001-04-10 12:46:04,486
4,3996,4.0,2001-04-10 12:45:30,487
4,4002,3.0,2001-04-11 12:33:39,488
4,4014,1.0,2001-04-10 12:47:34,489
4,4020,3.0,2001-04-10 12:40:56,490
4,4021,4.0,2001-04-10 12:46:20,491
4,4027,3.0,2001-04-10 12:46:41,492
4,4029,3.0,2001-04-10 12:47:06,493
4,4033,4.0,2001-04-10 12:45:49,494
4,4034,5.0,2001-04-10 12:39:13,495
4,4074,3.0,2001-04-10 12:37:45,496
4,4121,4.0,2001-04-11 12:35:01,497
4,4144,3.0,2001-04-10 12:38:05,498
4,4166,3.0,2001-04-10 12:38:20,499
4,4226,2.0,2001-12-05 07:23:44,500
4,4239,5.0,2001-04-10 12:38:05,501
4,4246,4.0,2001-12-05 08:49:02,502
4,4252,3.0,2001-12-05 07:24:25,503
4,4260,2.0,2001-12-05 07:23:44,504
4,4273,4.0,2001-12-05 08:47:50,505
4,4308,1.0,2001-12-05 07:24:25,506
4,4347,4.0,2001-12-05 07:26:26,507
4,4381,3.0,2001-12-05 08:48:29,508
4,4641,1.0,2001-12-05 07:26:26,509
4,4741,3.0,2001-12-05 08:48:52,510
4,4765,5.0,2001-12-05 07:24:05,511
4,4881,3.0,2001-12-05 07:24:05,512
4,4896,4.0,2001-12-05 08:48:52,513
4,4902,4.0,2001-12-05 07:24:25,514
4,4967,5.0,2001-12-05 07:23:44,515
5,1,4.0,1996-11-08 09:36:02,516
5,21,4.0,1996-11-08 09:40:38,517
5,34,4.0,1996-11-08 09:34:41,518
5,36,4.0,1996-11-08 09:41:32,519
5,39,3.0,1996-11-08 09:36:01,520
5,50,4.0,1996-11-08 09:34:41,521
5,58,5.0,1996-11-08 09:40:38,522
5,110,4.0,1996-11-08 09:34:40,523
5,150,3.0,1996-11-08 09:32:28,524
5,153,3.0,1996-11-08 09:33:22,525
5,232,4.0,1996-11-08 09:41:32,526
5,247,5.0,1996-11-08 09:42:17,527
5,253,3.0,1996-11-08 09:41:32,528
5,261,4.0,1996-11-08 09:40:38,529
5,265,3.0,1996-11-08 09:38:49,530
5,266,1.0,1996-11-08 09:41:51,531
5,290,5.0,1996-11-08 09:41:51,532
5,296,5.0,1996-11-08 09:32:28,533
5,300,3.0,1996-11-08 09:42:17,534
5,316,2.0,1996-11-08 09:33:52,535
5,318,3.0,1996-11-08 09:34:40,536
5,344,3.0,1996-11-08 09:33:22,537
5,349,3.0,1996-11-08 09:33:52,538
5,357,2.0,1996-11-08 09:40:38,539
5,364,3.0,1996-11-08 09:34:42,540
5,367,4.0,1996-11-08 09:38:49,541
5,380,2.0,1996-11-08 09:32:28,542
5,410,3.0,1996-11-08 09:41:32,543
5,457,4.0,1996-11-08 09:33:21,544
5,474,4.0,1996-11-08 09:42:17,545
5,475,5.0,1996-11-08 09:41:51,546
5,515,3.0,1996-11-08 09:38:49,547
5,527,5.0,1996-11-08 09:36:00,548
5,531,4.0,1996-11-08 09:40:58,549
5,534,3.0,1996-11-08 09:41:51,550
5,588,4.0,1996-11-08 09:33:21,551
5,589,3.0,1996-11-08 09:40:58,552
5,590,5.0,1996-11-08 09:32:27,553
5,592,3.0,1996-11-08 09:32:27,554
5,594,5.0,1996-11-08 09:40:38,555
5,595,5.0,1996-11-08 09:33:52,556
5,596,5.0,1996-11-08 09:41:32,557
5,597,3.0,1996-11-08 09:36:02,558
5,608,3.0,1996-11-08 09:40:58,559
6,2,4.0,1996-10-17 03:58:42,560
6,3,5.0,1996-10-17 04:11:36,561
6,4,3.0,1996-10-17 04:12:29,562
6,5,5.0,1996-10-17 04:05:38,563
6,6,4.0,1996-10-17 04:02:37,564
6,7,4.0,1996-10-17 04:11:04,565
6,8,3.0,1996-10-17 04:28:01,566
6,10,3.0,1996-10-17 03:54:13,567
6,11,4.0,1996-10-17 03:58:09,568
6,13,3.0,1996-10-17 04:33:08,569
6,15,4.0,1996-10-17 04:15:05,570
6,16,4.0,1996-10-17 04:03:39,571
6,17,4.0,1996-10-17 03:59:19,572
6,19,2.0,1996-10-17 03:56:22,573
6,21,2.0,1996-10-17 03:56:22,574
6,22,5.0,1996-10-17 04:04:35,575
6,24,4.0,1996-10-17 04:13:17,576
6,25,3.0,1996-10-17 04:01:35,577
6,26,4.0,1996-10-17 04:29:22,578
6,27,3.0,1996-10-17 04:30:02,579
6,31,3.0,1996-10-17 04:03:39,580
6,32,4.0,1996-10-17 03:57:06,581
6,34,4.0,1996-10-17 03:55:54,582
6,36,5.0,1996-10-17 04:02:06,583
6,41,4.0,1996-10-17 04:22:42,584
6,43,4.0,1996-10-17 04:33:27,585
6,45,3.0,1996-10-17 04:05:07,586
6,46,4.0,1996-10-17 04:15:51,587
6,47,4.0,1996-10-17 03:55:17,588
